"cod_alumno"|"ciudad"|"sexo_f"|"puntaje_ingreso"|"promedio_notas"|"total_creditos_logrados"|"biologia"|"matematicas"|"filosofia"|"fisica"|"historia"|"quimica"|"lenguaje"|"geografia"|"idiomas"|"sociales"|"lecturacritica"|"ciencias"|"razonamiento"|"competenciaciud"|"valor_matricula"|"valor_servicios"|"ingresos"|"vive_familia"|"estrato"|"estrato_vivira"|"actualmente_trabaja"|"valor_matric_colegio"|"ano_pago_colegio"|"ingresos_familiares"|"ano_ingresos"|"numero_aportantes"|"numero_hermanos"|"numero_hermanos_est_superior"|"edad_inicio"|"edad_reporte"|"anio_reporte"|"clase"
2120361120|IPIALES                  |0|54.43|3.43448275862069|207.0|55.210|53.050|42.410|54.740|0.000|57.270|52.400|0.000|51.690|61.510|||||0.0|0.0|0.0|1|3|3|0|90000|2007|29196000|2011.0|2.0|0.0|0.0|22.0|28.0|2018.0|
2121511007|TUMACO                   |1|44.79|3.726582278481013|217.0|47.960|42.340|48.750|38.000|0.000|48.760|50.310|0.000|33.720|50.050|||||0.0|0.0|0.0|1|2|1|0|0|0|21800000|0.0|2.0|2.0|0.0|23.0|30.0|2018.0|
2121511011|TUMACO                   |1|44.48|3.495180722891567|208.0|43.820|50.460|44.910|38.000|0.000|45.050|44.050|0.000|42.760|45.670|||||0.0|0.0|0.0|1|1|1|0|20000|2009|7200000|2011.0|2.0|3.0|0.0|18.0|25.0|2018.0|
2121511048|TUMACO                   |1|46.81|2.8882352941176475|132.0|44.690|52.100|53.100|40.720|0.000|44.070|44.180|0.000|50.130|54.760|||||0.0|0.0|0.0|1|1|1|0|0|0|500000|2011.0|1.0|2.0|0.0|22.0|28.0|2018.0|
2121511063|TUMACO                   |1|47.29|3.8592105263157888|211.0|47.620|46.770|43.150|43.110|0.000|48.740|52.830|0.000|49.220|50.440|||||0.0|0.0|0.0|1|1|2|0|0|2008|13000000|0.0|1.0|4.0|2.0|19.0|25.0|2018.0|
2121511065|TUMACO                   |0|42.35|2.2534883720930234|60.0|37.000|39.000|18.000|52.000|0.000|50.000|35.000|0.000|36.000|41.000|||||0.0|0.0|0.0|1|0|1|0|0|0|6962800|2011.0|1.0|2.0|0.0|16.0|23.0|2018.0|
2121511077|TUMACO                   |0|44.85|3.725|215.0|48.000|42.000|50.000|50.000|41.000|43.000|43.000|40.000|39.000|0.000|||||0.0|0.0|0.0|1|1|1|1|0|1998|7367100|2011.0|1.0|7.0|0.0|34.0|41.0|2018.0|
2121601121|PASTO                    |0|65.5|2.7775510204081626|90.0|68.000|76.000|44.000|69.000|0.000|52.000|69.000|0.000|58.000|55.000|||||0.0|0.0|0.0|0|3|0|0|0|0|20000000|0.0|2.0|1.0|0.0|18.0|25.0|2018.0|
2121601169|PASTO                    |0|62.75|3.2919999999999994|173.0|63.000|64.000|53.000|63.000|0.000|67.000|63.000|0.000|43.000|57.000|||||0.0|0.0|0.0|1|0|0|0|0|0|3120000|0.0|1.0|2.0|0.0|19.0|26.0|2018.0|
2121601200|PASTO                    |0|61.75|3.3499999999999996|161.0|48.000|69.000|49.000|55.000|0.000|67.000|69.000|0.000|43.000|55.000|||||0.0|0.0|0.0|1|9|1|0|25000|2009|5760000|2010.0|1.0|0.0|0.0|17.0|24.0|2018.0|
2121601211|PASTO                    |0|63.01|3.763076923076923|173.0|71.850|63.760|54.450|57.570|0.000|67.300|65.590|0.000|57.270|64.260|||||0.0|0.0|0.0|1|3|3|0|120000|2008|5640000|2010.0|0.0|2.0|0.0|19.0|26.0|2018.0|
2130331028|PASTO                    |0|69.85|3.747457627118643|154.0|57.000|83.000|46.000|71.000|0.000|60.000|76.000|0.000|77.000|58.000|||||0.0|0.0|0.0|0|9|2|0|40000|2010|6780000|2011.0|1.0|3.0|1.0|18.0|24.0|2018.0|
2130331107|PASTO                    |0|69.7|4.235087719298247|159.0|65.000|96.000|55.000|64.000|0.000|62.000|64.000|0.000|68.000|48.000|||||0.0|0.0|0.0|1|2|2|0|0|0|7200000|0.0|3.0|5.0|3.0|17.0|23.0|2018.0|
2130331298|PASTO                    |1|63.25|3.994736842105262|155.0|58.000|90.000|42.000|59.000|0.000|58.000|50.000|0.000|51.000|48.000|||||0.0|0.0|0.0|0|0|0|0|0|2010|12200000|2011.0|2.0|2.0|0.0|18.0|24.0|2018.0|
2130331378|PASTO                    |0|67.4|3.863793103448277|168.0|73.000|76.000|58.000|61.000|0.000|65.000|65.000|0.000|75.000|71.000|||||0.0|0.0|0.0|1|2|2|0|0|2011|7200000|2012.0|1.0|2.0|0.0|18.0|23.0|2018.0|
2130331408|PASTO                    |0|69.25|4.222807017543858|163.0|63.000|85.000|48.000|73.000|0.000|65.000|57.000|0.000|52.000|59.000|||||0.0|0.0|0.0|0|1|2|0|0|2011|13000000|2011.0|1.0|1.0|0.0|17.0|22.0|2018.0|
2130331412|PASTO                    |0|69.15|3.766666666666667|156.0|58.000|79.000|46.000|72.000|0.000|60.000|76.000|0.000|77.000|58.000|||||0.0|0.0|0.0|0|7|3|1|30000|2001|6500000|2011.0|1.0|3.0|2.0|27.0|32.0|2018.0|
2130331439|PASTO                    |1|65.85|3.595238095238095|142.0|56.000|91.000|50.000|64.000|0.000|68.000|52.000|0.000|53.000|38.000|||||0.0|0.0|0.0|1|2|2|0|220000|2010|6000000|2011.0|1.0|1.0|0.0|17.0|23.0|2018.0|
2130331485|PASTO                    |0|67.2|3.7864406779661013|164.0|62.000|85.000|61.000|69.000|0.000|51.000|52.000|0.000|46.000|71.000|||||0.0|0.0|0.0|1|3|3|0|284000|2010|30000000|2011.0|2.0|3.0|0.0|17.0|22.0|2018.0|
2130331555|PASTO                    |0|65.15|3.495161290322581|164.0|54.000|81.000|47.000|59.000|0.000|65.000|59.000|0.000|70.000|65.000|||||0.0|0.0|0.0|1|2|2|0|183000|2011|8372336|0.0|0.0|1.0|0.0|17.0|23.0|2018.0|
2130331595|PASTO                    |0|68.9|3.94655172413793|156.0|70.000|74.000|57.000|69.000|0.000|77.000|59.000|0.000|77.000|64.000|||||0.0|0.0|0.0|1|3|3|0|0|2010|29129522|2011.0|1.0|0.0|0.0|17.0|23.0|2018.0|
2130341077|PASTO                    |0|60.9|3.5839506172839495|208.0|64.000|62.000|45.000|62.000|0.000|67.000|58.000|0.000|65.000|57.000|||||0.0|0.0|0.0|1|1|1|0|0|2011|2000000|2011.0|1.0|1.0|0.0|17.0|23.0|2018.0|
2130341150|PASTO                    |0|58.1|3.5949999999999998|207.0|66.000|57.000|63.000|54.000|0.000|66.000|52.000|0.000|50.000|62.000|||||0.0|0.0|0.0|1|2|2|0|60000|2010|5200000|0.0|1.0|0.0|0.0|17.0|23.0|2018.0|
2130341179|PASTO                    |0|59.75|3.9164556962025334|215.0|59.000|67.000|54.000|57.000|0.000|57.000|61.000|0.000|63.000|54.000|||||0.0|0.0|0.0|1|7|0|1|25000|2010|3600000|2011.0|3.0|1.0|1.0|22.0|28.0|2018.0|
2130341233|PASTO                    |0|59.0|3.422619047619047|207.0|58.000|59.000|41.000|60.000|0.000|53.000|69.000|0.000|39.000|60.000|||||0.0|0.0|0.0|1|1|1|0|30000|2010|7200000|2011.0|1.0|2.0|0.0|19.0|25.0|2018.0|
2130341234|PASTO                    |0|61.35|3.6839506172839496|203.0|49.000|69.000|69.000|66.000|0.000|52.000|54.000|0.000|52.000|58.000|||||0.0|0.0|0.0|1|1|1|0|74000|2010|3100000|0.0|1.0|1.0|0.0|17.0|23.0|2018.0|
2130341378|PASTO                    |0|62.0|3.761333333333333|207.0|54.000|85.000|36.000|59.000|0.000|55.000|55.000|0.000|43.000|50.000|||||0.0|0.0|0.0|1|9|0|0|0|2011|13000000|2011.0|1.0|0.0|0.0|17.0|22.0|2018.0|
2130362059|IPIALES                  |0|51.54|3.9126582278481|207.0|50.630|55.290|37.860|46.700|0.000|54.200|55.700|0.000|41.600|51.310|||||0.0|0.0|0.0|1|3|3|0|46000|2007|13000000|2012.0|2.0|1.0|1.0|22.0|27.0|2018.0|
2131512032|TUMACO                   |1|45.6|3.9783783783783773|211.0|47.000|49.000|37.000|53.000|0.000|40.000|44.000|0.000|40.000|33.000|||||0.0|0.0|0.0|0|0|0|0|0|0|4500000|2012.0|3.0|5.0|0.0|18.0|23.0|2018.0|
2131512048|TUMACO                   |1|42.7|3.8799999999999994|211.0|51.000|40.000|43.000|36.000|0.000|44.000|50.000|0.000|33.000|49.000|||||0.0|0.0|0.0|1|1|1|1|0|0|7074000|2012.0|2.0|2.0|0.0|31.0|36.0|2018.0|
2131551014|PASTO                    |0|58.03|4.025862068965518|164.0|54.550|70.380|47.610|58.400|0.000|51.640|53.240|0.000|57.270|49.960|||||0.0|0.0|0.0|1|1|1|0|0|2008|2000000|2011.0|3.0|3.0|0.0|20.0|26.0|2018.0|
2131551020|PASTO                    |0|57.31|3.2357142857142858|160.0|58.930|57.470|49.200|58.250|0.000|58.820|49.610|0.000|42.760|67.110|||||0.0|0.0|0.0|1|7|0|0|25000|2002|8400000|2011.0|1.0|2.0|0.0|27.0|32.0|2018.0|
2131551029|PASTO                    |1|55.18|3.2176470588235286|161.0|41.480|59.930|56.170|56.250|0.000|48.740|54.570|0.000|47.790|57.510|||||0.0|0.0|0.0|1|1|1|0|65000|2008|8400000|2011.0|1.0|3.0|0.0|21.0|27.0|2018.0|
2131551030|PASTO                    |0|54.7|3.3187499999999988|161.0|49.050|56.430|44.290|50.580|0.000|58.280|58.840|0.000|65.100|57.140|||||0.0|0.0|0.0|1|2|2|1|65000|2008|9100000|2011.0|2.0|2.0|0.0|21.0|26.0|2018.0|
2131551038|PASTO                    |0|53.54|3.387301587301586|161.0|49.940|60.600|44.080|47.050|0.000|54.030|56.230|0.000|41.260|53.840|||||0.0|0.0|0.0|1|9|2|1|0|2006|4000000|2011.0|1.0|1.0|0.0|23.0|28.0|2018.0|
2131551050|PASTO                    |0|52.18|3.5203389830508462|154.0|47.620|68.620|25.890|51.270|0.000|50.780|45.360|0.000|43.480|41.060|||||0.0|0.0|0.0|0|1|0|1|0|2005|3900000|2011.0|1.0|1.0|1.0|23.0|29.0|2018.0|
2131551059|PASTO                    |1|51.38|3.2373134328358204|158.0|51.880|58.380|36.960|44.290|0.000|50.530|54.350|0.000|42.760|55.420|||||0.0|0.0|0.0|1|9|0|0|0|2018|3000000|2018.0|1.0|1.0|1.0|19.0|24.0|2018.0|
2131551073|PASTO                    |0|49.58|3.3084745762711854|79.0|49.340|64.120|30.300|49.760|0.000|44.700|48.380|0.000|42.370|31.670|||||0.0|0.0|0.0|0|7|0|0|0|2000|2108731400|2011.0|1.0|0.0|0.0|28.0|33.0|2018.0|
2131552007|PASTO                    |0|63.0|3.771428571428571|152.0|46.000|78.000|41.000|63.000|0.000|60.000|60.000|0.000|51.000|54.000|||||0.0|0.0|0.0|0|1|1|0|0|2011|14300000|2012.0|1.0|2.0|0.0|17.0|23.0|2018.0|
2131552008|PASTO                    |0|53.75|3.3828124999999996|162.0|47.000|58.000|37.000|55.000|0.000|57.000|53.000|0.000|46.000|48.000|||||0.0|0.0|0.0|1|9|1|0|0|2011|4550000|2012.0|1.0|2.0|0.0|18.0|23.0|2018.0|
2131552013|PASTO                    |0|57.7|3.78867924528302|151.0|49.000|73.000|23.000|66.000|0.000|60.000|43.000|0.000|43.000|39.000|||||0.0|0.0|0.0|1|1|1|0|0|2011|5500000|2012.0|1.0|1.0|0.0|18.0|23.0|2018.0|
2131552018|PASTO                    |0|52.75|3.6610169491525415|149.0|52.000|58.000|41.000|50.000|0.000|50.000|60.000|0.000|51.000|46.000|||||0.0|0.0|0.0|1|1|1|0|0|2011|1950000|2012.0|1.0|2.0|0.0|18.0|24.0|2018.0|
2131552036|PASTO                    |0|55.55|3.772727272727274|164.0|55.000|52.000|36.000|68.000|0.000|55.000|43.000|0.000|52.000|63.000|||||0.0|0.0|0.0|1|1|1|0|0|2010|6500000|2012.0|2.0|1.0|0.0|20.0|25.0|2018.0|
2131552084|PASTO                    |0|57.58|3.2627118644067785|150.0|70.810|58.130|41.050|58.930|0.000|54.010|53.220|0.000|52.090|66.380|||||0.0|0.0|0.0|0|8|1|0|70000|2007|17287781|2012.0|1.0|3.0|0.0|22.0|27.0|2018.0|
2131552087|PASTO                    |1|55.8|3.409090909090908|145.0|59.000|58.000|39.000|60.000|0.000|55.000|53.000|0.000|43.000|52.000|||||0.0|0.0|0.0|1|1|1|0|50000|2008|6000000|2012.0|1.0|3.0|0.0|21.0|26.0|2018.0|
2131552091|PASTO                    |0|60.75|3.505084745762712|162.0|56.000|73.000|50.000|60.000|0.000|62.000|54.000|0.000|51.000|48.000|||||0.0|0.0|0.0|1|1|1|0|0|2010|4550000|2012.0|1.0|1.0|0.0|19.0|23.0|2018.0|
2131552138|PASTO                    |0|55.35|3.3661538461538454|164.0|46.000|61.000|50.000|45.000|0.000|65.000|60.000|0.000|43.000|53.000|||||0.0|0.0|0.0|0|1|0|0|61950|2011|8400000|2012.0|1.0|2.0|0.0|19.0|24.0|2018.0|
2131601156|PASTO                    |0|64.4|3.612121212121211|159.0|48.000|75.000|53.000|71.000|0.000|58.000|59.000|0.000|63.000|53.000|||||0.0|0.0|0.0|0|9|0|1|50000|2010|3900000|2011.0|1.0|2.0|0.0|18.0|24.0|2018.0|
2131601159|PASTO                    |0|66.8|3.7907692307692304|173.0|60.000|72.000|53.000|75.000|0.000|65.000|59.000|0.000|61.000|58.000|||||0.0|0.0|0.0|1|3|3|0|450000|2011|24000000|0.0|3.0|0.0|0.0|17.0|23.0|2018.0|
2131601249|PASTO                    |0|63.65|3.4057142857142857|173.0|69.000|72.000|46.000|67.000|0.000|59.000|54.000|0.000|50.000|62.000|||||0.0|0.0|0.0|1|3|3|0|183000|2011|17997820|2011.0|1.0|1.0|0.0|17.0|23.0|2018.0|
2131601288|PASTO                    |0|63.4|3.491428571428572|173.0|64.000|61.000|50.000|60.000|0.000|82.000|59.000|0.000|59.000|63.000|||||0.0|0.0|0.0|1|2|2|0|184660|2009|8000000|2013.0|1.0|2.0|1.0|19.0|24.0|2018.0|
2140331078|PASTO                    |0|70.35|3.4525423728813545|164.0|77.000|77.000|55.000|80.000|0.000|55.000|61.000|0.000|59.000|71.000|||||0.0|0.0|0.0|1|4|4|0|256500|2009|159832486|2012.0|2.0|1.0|0.0|20.0|24.0|2018.0|
2140331304|PASTO                    |0|73.1|2.578125|33.0|54.000|103.000|59.000|70.000|0.000|52.000|70.000|0.000|52.000|59.000|||||0.0|0.0|0.0|0|1|2|0|55000|2008|1100000|2012.0|1.0|1.0|0.0|21.0|25.0|2018.0|
2140331469|PASTO                    |0|71.73|2.3428571428571425|21.0|63.670|80.560|68.950|85.060|55.580|58.730|63.910|50.370|41.970|0.000|||||0.0|0.0|0.0|0|1|0|1|25000|2003|6500000|2012.0|4.0|4.0|2.0|26.0|31.0|2018.0|
2140341098|PASTO                    |0|64.75|4.215584415584415|206.0|54.000|78.000|59.000|55.000|0.000|75.000|60.000|0.000|47.000|56.000|||||0.0|0.0|0.0|0|2|2|0|0|2009|10400000|2012.0|2.0|3.0|0.0|20.0|25.0|2018.0|
2140341113|PASTO                    |0|62.15|4.135135135135135|203.0|54.000|67.000|45.000|72.000|0.000|62.000|57.000|0.000|47.000|46.000|||||0.0|0.0|0.0|0|1|0|0|0|0|10800000|2012.0|1.0|4.0|0.0|18.0|23.0|2018.0|
2140341126|PASTO                    |0|58.1|3.0714285714285707|124.0|55.000|57.000|37.000|56.000|0.000|77.000|58.000|0.000|48.000|50.000|||||0.0|0.0|0.0|0|1|0|0|0|2012|4800000|2012.0|0.0|0.0|0.0|17.0|21.0|2018.0|
2140341192|PASTO                    |0|60.85|3.9616438356164396|207.0|59.000|60.000|55.000|66.000|0.000|65.000|52.000|0.000|53.000|61.000|||||0.0|0.0|0.0|1|1|1|0|0|2012|4800000|2012.0|1.0|4.0|1.0|18.0|23.0|2018.0|
2140341337|PASTO                    |0|61.05|4.028|207.0|57.000|78.000|46.000|60.000|0.000|58.000|54.000|0.000|53.000|46.000|||||0.0|0.0|0.0|1|2|2|0|120000|2009|7074000|2012.0|1.0|1.0|0.0|20.0|25.0|2018.0|
2140341388|PASTO                    |0|59.05|3.833766233766234|203.0|54.000|73.000|50.000|50.000|0.000|58.000|60.000|0.000|50.000|54.000|||||0.0|0.0|0.0|1|1|1|0|0|2011|3600000|2012.0|1.0|2.0|0.0|18.0|23.0|2018.0|
2140361033|IPIALES                  |0|45.0|1.4666666666666666|12.0|41.000|49.000|42.000|46.000|0.000|40.000|46.000|0.000|34.000|42.000|||||0.0|0.0|0.0|1|1|2|0|40000|2011|50000|2012.0|1.0|5.0|2.0|18.0|22.0|2018.0|
2140361066|IPIALES                  |0|48.65|3.27037037037037|113.0|44.000|49.000|40.000|59.000|0.000|45.000|46.000|0.000|39.000|38.000|||||0.0|0.0|0.0|0|1|1|0|55000|2010|6000000|2012.0|1.0|2.0|1.0|24.0|29.0|2018.0|
2141511010|TUMACO                   |0|57.83|3.881707317073171|211.0|59.320|63.470|46.430|62.030|0.000|53.650|50.310|0.000|56.890|55.760|||||0.0|0.0|0.0|1|10|1|0|79000|2009|2000000|2012.0|1.0|3.0|0.0|20.0|25.0|2018.0|
2141511016|TUMACO                   |0|48.35|3.957534246575343|211.0|51.000|45.000|54.000|49.000|0.000|50.000|46.000|0.000|43.000|52.000|||||0.0|0.0|0.0|1|7|2|0|0|2010|15394798|2012.0|1.0|3.0|0.0|19.0|24.0|2018.0|
2141511050|TUMACO                   |0|53.87|3.87027027027027|211.0|55.800|58.890|53.520|54.910|0.000|54.290|42.720|0.000|52.090|54.060|||||0.0|0.0|0.0|1|3|3|0|107000|2006|4560000|2012.0|2.0|0.0|0.0|22.0|27.0|2018.0|
2141511053|TUMACO                   |1|48.25|3.9392405063291154|211.0|51.000|49.000|45.000|49.000|0.000|50.000|45.000|0.000|43.000|47.000|||||0.0|0.0|0.0|1|0|1|0|0|0|6000000|0.0|2.0|4.0|0.0|19.0|24.0|2018.0|
2141511059|TUMACO                   |0|50.19|3.9575342465753423|211.0|62.090|55.690|52.030|47.050|0.000|46.930|44.050|0.000|67.170|51.540|||||0.0|0.0|0.0|1|1|0|0|0|0|4500000|0.0|1.0|2.0|0.0|20.0|25.0|2018.0|
2141601024|PASTO                    |0|70.5|4.035593220338982|169.0|57.000|91.000|56.000|70.000|0.000|75.000|47.000|0.000|53.000|63.000|||||0.0|0.0|0.0|1|2|2|0|0|0|18000000|2012.0|1.0|1.0|0.0|18.0|22.0|2018.0|
2141601268|PASTO                    |0|67.3|3.827868852459015|173.0|55.000|68.000|48.000|80.000|0.000|69.000|62.000|0.000|43.000|55.000|||||0.0|0.0|0.0|0|1|1|0|0|2012|1500000|2012.0|1.0|4.0|0.0|19.0|24.0|2018.0|
2141601270|PASTO                    |0|65.7|3.704615384615384|173.0|52.000|78.000|48.000|66.000|0.000|71.000|63.000|0.000|83.000|46.000|||||0.0|0.0|0.0|1|2|2|1|0|2011|7074000|2012.0|1.0|0.0|0.0|18.0|23.0|2018.0|
